# band3_stub_registry.tsv — source of truth for native/src/band3_link_stubs.s
# Generated/consumed by scripts/native/gen_band3_link_stubs.py. Columns are tab-separated:
#   symbol<TAB>kind<TAB>class<TAB>note
#   kind  ∈ func | data
#   class ∈ assert-unreachable | ok-noop | data-blob
#     invariant: kind=data => class=data-blob ; kind=func => class in {assert-unreachable, ok-noop}
#   note  free text (e.g. bss=<N> for data rows; safety justification for ok-noop rows)
#
# Seeding rule (W0.2.S1, behavior-preserving MOVE): unknown => assert-unreachable (conservative).
# ok-noop is seeded ONLY where the source .s carried an explicit "safe to call, returns 0"
# justification for that symbol (currently: the Bink* video no-ops). Historical per-symbol
# "REMOVED — now strongly defined" prose for symbols that are no longer weak stubs lives in
# band3_link_stubs.s's git history, not here (this registry only tracks symbols that ARE
# still weak stubs today).
#
# NOTE: no runtime behavior depends on `class` yet (W0.2.S1 emits the single legacy shared
# no-op for every func row regardless of class). The loud per-symbol trampoline + census
# that make `class` load-bearing land in W0.2.S2/S3.
_ZN11PlatformMgr4DrawEv	func	assert-unreachable	
_ZN11RockCentral10GetArtFileE6StringP6RndTexPjPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral10GetMaxRankERSt6vectorIiSaIiEEi9ScoreType15LeaderboardTypeR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral10UpdateBandEP8TourBandR14DataResultListPN3Hmx6ObjectEii	func	assert-unreachable	
_ZN11RockCentral10UpdateCharEP13TourCharLocalR14DataResultListPN3Hmx6ObjectEii	func	assert-unreachable	
_ZN11RockCentral11ForceLogoutEv	func	assert-unreachable	
_ZN11RockCentral11RecordScoreEiiRSt6vectorI11PlayerScoreSaIS1_EEiibPN3Hmx6ObjectER14DataResultList	func	assert-unreachable	
_ZN11RockCentral11RedeemTokenEi6StringR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral12CreateBattleEP11BandProfilePKcS3_RKSt6vectorIiSaIiEER15PatchDescriptori9ScoreTypei15BattleTimeUnitsR14DataResultListPN3Hmx6ObjectEii	func	assert-unreachable	
_ZN11RockCentral12GetBattleArtEiP6RndTexPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral12SyncSetlistsERSt6vectorIP11BandProfileSaIS2_EER14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral13EncodeMessageE15_WiiMessageTypejPKc	func	assert-unreachable	
_ZN11RockCentral13GetAccMaxRankERSt6vectorIiSaIiEER6SymbolR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral13GetSetlistArtEPKcP6RndTexPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral13GetTickerInfoEPK7Profile9ScoreTypeR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral13UpdateSetlistEP17LocalSavedSetlistR14DataResultListPN3Hmx6ObjectEii	func	assert-unreachable	
_ZN11RockCentral14GetLinkingCodeEiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral14SaveBinaryDataEP6RndTexR6StringPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral14UpdateBandLogoEiP6RndTexiPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral14VerifyBandNameEPKcR14DataResultListPN3Hmx6ObjectEii	func	assert-unreachable	
_ZN11RockCentral14VerifyCharNameEPKcR14DataResultListPN3Hmx6ObjectEii	func	assert-unreachable	
_ZN11RockCentral15GetAllSonglistsERSt6vectorIP11BandProfileSaIS2_EER14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral15UpdateBattleArtEP6RndTexPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral16GetBattleMaxRankERSt6vectorIiSaIiEEiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral16GetSongFullOfferEiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral16GetWebLinkStatusEPK7ProfileiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral16RecordOptionDataEv	func	assert-unreachable	
_ZN11RockCentral16UpdateFriendListEP7ProfileSt6vectorIP6FriendSaIS4_EER14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral16UpdateFriendListEiSt6vectorIP6FriendSaIS2_EER14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral16UpdateSetlistArtEP17LocalSavedSetlistiPN3Hmx6ObjectEi	func	assert-unreachable	
_ZN11RockCentral17CheckBattleLimitsEP11BandProfileR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral17RecordBattleScoreEiiRSt6vectorIP11BandProfileSaIS2_EEiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral17RecordPerformanceEPK7ProfilePK15PerformanceDataiPN3Hmx6ObjectER14DataResultList	func	assert-unreachable	
_ZN11RockCentral18SyncAvailableSongsERKSt6vectorIP11BandProfileSaIS2_EERKS0_IiSaIiEESA_PN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral18UpdateOnlineStatusEv	func	assert-unreachable	
_ZN11RockCentral22CancelOutstandingCallsEPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral22GetLeaderboardByPlayerERSt6vectorIiSaIiEEi9ScoreType15LeaderboardType15LeaderboardModeiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral23FailAllOutstandingCallsEv	func	assert-unreachable	
_ZN11RockCentral24GetSetlistCreationStatusEPK7ProfileiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral24RecordAccomplishmentDataEPK7ProfileP22AccomplishmentProgressiPN3Hmx6ObjectER14DataResultList	func	assert-unreachable	
_ZN11RockCentral25GetAccLeaderboardByPlayerERSt6vectorIiSaIiEER6Symbol15LeaderboardModeiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral25GetLeaderboardByRankRangeERSt6vectorIiSaIiEEi9ScoreTypeii15LeaderboardTypeR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral25GetRedeemedTokensByPlayerEiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral28GetAccLeaderboardByRankRangeERSt6vectorIiSaIiEER6SymboliiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral28GetBattleLeaderboardByPlayerERSt6vectorIiSaIiEEi15LeaderboardModeiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral28GetMultipleRankingsForPlayerEP7Profile9ScoreTypeRSt6vectorIiSaIiEER14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral29GetActiveContextHighWatermarkEv	func	assert-unreachable	
_ZN11RockCentral31GetBattleLeaderboardByRankRangeERSt6vectorIiSaIiEEiiiR14DataResultListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN11RockCentral5OnMsgERK24WiiFriendsListChangedMsg	func	assert-unreachable	
_ZN11RockCentral5OnMsgERK25WiiFriendMgrOpCompleteMsg	func	assert-unreachable	
_ZN11SetlistSort16BuildSetlistListEv	func	assert-unreachable	
_ZN11SetlistSort16BuildSetlistTreeERSt3mapI6Symbol13SetlistRecordSt4lessIS1_ESaISt4pairIKS1_S2_EEE	func	assert-unreachable	
_ZN11SingerStats17SetPartPercentageEif	func	assert-unreachable	
_ZN11SingerStats21SetPitchDeviationInfoEff	func	assert-unreachable	
_ZN11UIListState8ProviderEv	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN11VocalPhraseC1Ev	func	assert-unreachable	
_ZN12BandDirector14HarvestDircutsEv	func	assert-unreachable	
_ZN12BandDirector19ReadyForMidiParsersEv	func	assert-unreachable	
_ZN12BudgetScreenC1Ev	func	assert-unreachable	
_ZN12MidiReceiver16SkipCurrentTrackEv	func	assert-unreachable	
_ZN12MusicLibrary11SetlistSizeEv	func	assert-unreachable	
_ZN12MusicLibrary17GetMaxSetlistSizeEv	func	assert-unreachable	
_ZN12MusicLibrary20CanHeadersBeSelectedEv	func	assert-unreachable	
_ZN12SavedSetlist14SetDescriptionEPKc	func	assert-unreachable	
_ZN12SavedSetlist8SetTitleEPKc	func	assert-unreachable	
_ZN12VoiceChatMgr16ToggleMuteStatusEP4User	func	assert-unreachable	
_ZN12WiiFriendMgr16EnumerateFriendsEP13WiiFriendListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN12WiiFriendMgr16GetCachedFriendsEP13WiiFriendList	func	assert-unreachable	
_ZN12WiiFriendMgr16SetProfileStatusEi6String	func	assert-unreachable	
_ZN12WiiFriendMgr17UseConsoleFriendsEb	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN12WiiFriendMgr22SetMasterProfileStatusE6String	func	assert-unreachable	
_ZN12WiiMessenger11SendMessageEiPKcS1_PN3Hmx6ObjectEi	func	assert-unreachable	
_ZN12WiiMessenger17EnumerateMessagesEP14WiiMessageListPN3Hmx6ObjectE	func	assert-unreachable	
_ZN13BandPatchMesh10PostRenderEv	func	assert-unreachable	
_ZN13BandPatchMesh13ConstructQuadEP6RndTex	func	assert-unreachable	
_ZN13BandPatchMesh16ListDrawChildrenERNSt7__cxx114listIP11RndDrawableSaIS3_EEE	func	assert-unreachable	
_ZN13BandPatchMesh6RenderEP6RndTexP6RndMat	func	assert-unreachable	
_ZN13BandPatchMesh8CompressEP12BandCharDesc	func	assert-unreachable	
_ZN13BandPatchMesh9PreRenderEP12BandCharDesci	func	assert-unreachable	
_ZN13BandPatchMesh9ReProjectEv	func	assert-unreachable	
_ZN13BandPatchMeshC1EPN3Hmx6ObjectE	func	assert-unreachable	
_ZN13BandPatchMeshC1ERKS_	func	assert-unreachable	
_ZN13BandPatchMeshaSERKS_	func	assert-unreachable	
_ZN13CharacterTest4DrawEv	func	assert-unreachable	
_ZN13CharacterTest4LoadER9BinStream	func	assert-unreachable	
_ZN13CharacterTest4PollEv	func	assert-unreachable	
_ZN13CharacterTestC1EP9Character	func	assert-unreachable	
_ZN13JsonConverter6NewIntEi	func	assert-unreachable	
_ZN13JsonConverter8NewArrayEv	func	assert-unreachable	
_ZN13JsonConverter9NewDoubleEd	func	assert-unreachable	
_ZN13JsonConverter9NewStringEPKc	func	assert-unreachable	
_ZN13JsonConverterC1Ev	func	assert-unreachable	
_ZN13JsonConverterD1Ev	func	assert-unreachable	
_ZN13MetaPerformer10SetSetlistEPK12SavedSetlist	func	assert-unreachable	
_ZN13MetaPerformer14LockBandOrSoloEv	func	assert-unreachable	
_ZN13MetaPerformer16UnlockBandOrSoloEv	func	assert-unreachable	
_ZN13MetaPerformer17SetCreditsPendingEv	func	assert-unreachable	
_ZN13MetaPerformer19GetScoreTypeForUserEP8BandUser	func	assert-unreachable	
_ZN13MetaPerformer7CurrentEv	func	assert-unreachable	
_ZN13MetaPerformer8SetSongsERKSt6vectorI6SymbolSaIS1_EE	func	assert-unreachable	
_ZN13MetaPerformer8SetSongsERKSt6vectorIiSaIiEE	func	assert-unreachable	
_ZN13MetaPerformer9SetBattleEPK18BattleSavedSetlist	func	assert-unreachable	
_ZN13MidiParserMgr10FinishLoadEv	func	assert-unreachable	
_ZN13MidiParserMgr13GetEventsListEv	func	assert-unreachable	
_ZN13MidiParserMgr4PollEv	func	assert-unreachable	
_ZN13MidiParserMgr5ResetEi	func	assert-unreachable	
_ZN13MidiParserMgr5ResetEv	func	assert-unreachable	
_ZN13MidiParserMgr9GetParserE6Symbol	func	assert-unreachable	
_ZN13MidiParserMgrC1EP16GemListInterface6Symbol	func	assert-unreachable	
_ZN13PatchRenderer13InitResourcesEv	func	assert-unreachable	
_ZN13PitchDetectorC1Ei	func	assert-unreachable	
_ZN13PitchDetectorD1Ev	func	assert-unreachable	
_ZN13WiiContentMgr15UnmountContentsE6Symbol	func	assert-unreachable	
_ZN13WiiContentMgr9ContentOfE6Symbol	func	assert-unreachable	
_ZN13WiiFriendListC1Ev	func	assert-unreachable	
_ZN13WiiFriendListD1Ev	func	assert-unreachable	
_ZN14DataResultList5ClearEv	func	assert-unreachable	
_ZN14DataResultList5PrintER10TextStream	func	assert-unreachable	
_ZN14DataResultList6UpdateEP7Message	func	assert-unreachable	
_ZN14DataResultListC1Ev	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN14DataResultListD1Ev	func	assert-unreachable	
_ZN14ProfilePictureC1EiPN3Hmx6ObjectE	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN14SearchSettingsC1Eibi	func	assert-unreachable	
_ZN14WiiCommerceMgr12InitCommerceEPN3Hmx6ObjectE	func	assert-unreachable	
_ZN14WiiCommerceMgr12SpecifyOfferEP17StorePurchaseable	func	assert-unreachable	
_ZN14WiiCommerceMgr15DestroyCommerceEv	func	assert-unreachable	
_ZN14WiiCommerceMgr15InitPreDownloadEv	func	assert-unreachable	
_ZN14WiiCommerceMgr15MakeDataTitleIdEPKc	func	assert-unreachable	
_ZN14WiiCommerceMgr19SpecifyContentUnitsERKSt6vectorItSaItEE	func	assert-unreachable	
_ZN14WiiMessageListC1Ev	func	assert-unreachable	
_ZN14WiiMessageListD1Ev	func	assert-unreachable	
_ZN15DiscErrorMgrWii16RegisterCallbackEPNS_8CallbackE	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN15DiscErrorMgrWii18UnregisterCallbackEPNS_8CallbackE	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN15SaveLoadManager11AutoSaveNowEv	func	assert-unreachable	
_ZN15SaveLoadManager4InitEv	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN15SaveLoadManager8AutoSaveEv	func	assert-unreachable	
_ZN15SessionSearcher13GetNextResultEv	func	assert-unreachable	
_ZN15SessionSearcher16GetSearchResultsERSt6vectorIP15NetSearchResultSaIS2_EE	func	assert-unreachable	
_ZN15SessionSettings9SetPublicEb	func	assert-unreachable	
_ZN15VirtualKeyboard17IsKeyboardShowingEv	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN15WaitingUserGate4InitEv	func	assert-unreachable	
_ZN15WaitingUserGate4PollEv	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN15WaitingUserGateC1Ev	func	assert-unreachable	
_ZN17NetMessageFactory18RegisterNetMessageE6StringPFP10NetMessagevE	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN18TourPerformerLocal15SetCurrentQuestE6Symbol	func	assert-unreachable	
_ZN18TourPerformerLocal17CheatCycleSetlistEv	func	assert-unreachable	
_ZN18TourPerformerLocal17ClearCurrentQuestEv	func	assert-unreachable	
_ZN18TourPerformerLocal19CheatCycleChallengeEv	func	assert-unreachable	
_ZN18TourPerformerLocal21SetCurrentQuestFilterE6Symbol15TourSetlistType	func	assert-unreachable	
_ZN18TourPerformerLocal23ClearCurrentQuestFilterEv	func	assert-unreachable	
_ZN18TourPerformerLocal23SanityCheckQuestFiltersEv	func	assert-unreachable	
_ZN18TourPerformerLocalC1ER11BandUserMgr	func	assert-unreachable	
_ZN18WiiFriendsProvider19GetPossessiveSuffixEPKc	func	assert-unreachable	
_ZN18WiiFriendsProvider24IsPossessiveSuffixNeededEPKc	func	assert-unreachable	
_ZN19MatchmakingSettings19ClearCustomSettingsEv	func	assert-unreachable	
_ZN20MovieInternalBuffers3NewESt6vectorIP4BINKSaIS2_EE	func	assert-unreachable	
_ZN20MovieInternalBuffersD1Ev	func	assert-unreachable	
_ZN20StoreMetadataManager14GetOfferStatusEPK20StorePackedOfferBase	func	assert-unreachable	
_ZN20StoreMetadataManager14SongStateFlagsEPK15StorePackedSong	func	assert-unreachable	
_ZN20StoreMetadataManager15AddSetlistOfferEi	func	assert-unreachable	
_ZN20StoreMetadataManager15LoadDynamicPageEP9DataArray	func	assert-unreachable	
_ZN20StoreMetadataManager18ClearSetlistOffersEv	func	assert-unreachable	
_ZN20StoreMetadataManager20GetContentStateFlagsEyt	func	assert-unreachable	
_ZN20StoreMetadataManager20UpdateOfferOwnershipEv	func	assert-unreachable	
_ZN20StoreMetadataManager4LoadEPKc	func	assert-unreachable	
_ZN20StoreMetadataManager6UnloadEv	func	assert-unreachable	
_ZN20StoreMetadataManager8LoadPageEt	func	assert-unreachable	
_ZN22MainHubMessageProvider13AddTickerDataE14TickerDataTypeiibb	func	assert-unreachable	
_ZN22MainHubMessageProvider15AddUnlinkedMotdEPKc	func	assert-unreachable	
_ZN22MainHubMessageProvider17IsTickerDataValidE14TickerDataType	func	assert-unreachable	
_ZN22MainHubMessageProvider9ClearDataEv	func	assert-unreachable	
_ZN22MainHubMessageProviderC1EP12MainHubPanel	func	assert-unreachable	
_ZN25WiiFriendsDetailsProviderC1Ev	func	assert-unreachable	
_ZN33AccomplishmentDiscSongConditionalC2EP9DataArrayi	func	assert-unreachable	
_ZN33AccomplishmentDiscSongConditionalD2Ev	func	assert-unreachable	
_ZN4Band10ForceStarsEi	func	assert-unreachable	
_ZN4Band10RemoveUserEP8BandUser	func	assert-unreachable	
_ZN4Band11SetGameOverEv	func	assert-unreachable	
_ZN4Band13LocalBlowCodaEP6Player	func	assert-unreachable	
_ZN4Band15DealWithCodaGemEP6Playeribb	func	assert-unreachable	
_ZN4Band16DeployBandEnergyEP8BandUser	func	assert-unreachable	
_ZN4Band16GetActivePlayersEv	func	assert-unreachable	
_ZN4Band16UpdateBonusLevelEf	func	assert-unreachable	
_ZN4Band17LocalFinishedCodaEP6Player	func	assert-unreachable	
_ZN4Band18AddUserDynamicallyEP8BandUser	func	assert-unreachable	
_ZN4Band19SetAccumulatedScoreEi	func	assert-unreachable	
_ZN4Band20AddPlayerDynamicallyEP10BeatMasterP8BandUser	func	assert-unreachable	
_ZN4Band4PollEfR7SongPos	func	assert-unreachable	
_ZN4Band7RestartEb	func	assert-unreachable	
_ZN4BandC1EbiP8BandUserP10BeatMaster	func	assert-unreachable	
_ZN5Movie4Impl12PlatformInitEv	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN5Movie4Impl17PlatformCacheFileEPKc	func	assert-unreachable	
_ZN5Movie4Impl4DrawEv	func	ok-noop	hit during boot smoke 2026-07-05; returns 0 accepted (platform/offline/no-video no-op)
_ZN5Stats10AddSustainEf	func	assert-unreachable	
_ZN5Stats10StreakInfoC1Ev	func	assert-unreachable	
_ZN5Stats11AddAccuracyEi	func	assert-unreachable	
_ZN5Stats11SectionInfoC1Ev	func	assert-unreachable	
_ZN5Stats12AddOverdriveEf	func	assert-unreachable	
_ZN5Stats12EndHitStreakEv	func	assert-unreachable	
_ZN5Stats12SetFinalizedEb	func	assert-unreachable	
_ZN5Stats13AddCodaPointsEi	func	assert-unreachable	
_ZN5Stats13EndMissStreakEv	func	assert-unreachable	
_ZN5Stats14AddScoreStreakEf	func	assert-unreachable	
_ZN5Stats14BuildHitStreakEif	func	assert-unreachable	
_ZN5Stats14LoadForEndGameER9BinStream	func	assert-unreachable	
_ZN5Stats14MultiplierInfoC1Ev	func	assert-unreachable	
_ZN5Stats14SetHopoGemInfoEiii	func	assert-unreachable	
_ZN5Stats14SetSectionInfoEi6Symbolff	func	assert-unreachable	
_ZN5Stats14UpdateBestSoloEi	func	assert-unreachable	
_ZN5Stats15AddFailurePointEf	func	assert-unreachable	
_ZN5Stats15AddToTimesSavedEff	func	assert-unreachable	
_ZN5Stats15BuildMissStreakEi	func	assert-unreachable	
_ZN5Stats15DeployOverdriveEfi	func	assert-unreachable	
_ZN5Stats16SetCurrentStreakEi	func	assert-unreachable	
_ZN5Stats16SetCymbalGemInfoEiii	func	assert-unreachable	
_ZN5Stats17AddToPlayersSavedEif	func	assert-unreachable	
_ZN5Stats17SetNoScorePercentEf	func	assert-unreachable	
_ZN5Stats18IncrementTrillsHitEb	func	assert-unreachable	
_ZN5Stats19AddBandContributionEf	func	assert-unreachable	
_ZN5Stats19EndStreakMultiplierEfi	func	assert-unreachable	
_ZN5Stats19SetPersistentStreakEi	func	assert-unreachable	
_ZN5Stats21BeginStreakMultiplierEfi	func	assert-unreachable	
_ZN5Stats22StopDeployingOverdriveEfi	func	assert-unreachable	
_ZN5Stats23IncrementSustainGemsHitEb	func	assert-unreachable	
_ZN5Stats24IncrementHighFretGemsHitEb	func	assert-unreachable	
